ID,Trials,Conditions,Vertical_GRF,Mtp_agl,Mtp_vel,Ankle_agl,Ankle_vel,Ankle_mom,Ankle_pow,Knee_agl,Knee_vel,Knee_mom,Knee_pow,Hip_agl,Hip_vel,Hip_mom,Hip_pow
5,5,consecutive,1.660698154,12.91653887,445.220648,26.44332508,961.2380159,-0.102937139,-0.587265688,-81.13893023,-569.4706559,0.124037878,-0.737907961,69.85683321,426.0938475,-0.083990828,0.311956997
5,6,consecutive,1.453664348,12.54365013,422.1764958,26.48379831,926.7295668,-0.112691991,-0.462314634,-87.39562727,-605.0371166,0.121931067,-0.518126313,73.13659446,408.908402,-0.07645787,0.312162432
6,1,single,1.222217079,4.048907721,30.28445509,37.64506658,833.2149115,-0.070586324,-0.755198204,-99.39181725,-630.888676,0.102076607,-0.737599582,84.75008158,425.3086647,-0.093644339,0.426921434
6,2,single,1.789448008,5.726874727,91.78248778,38.5883277,865.8032674,-0.056611833,-0.644553252,-99.48040566,-598.8034213,0.086536308,-0.839540294,82.55800007,460.4832802,-0.15311891,0.303091782
6,3,single,1.356060837,4.043054525,74.51577117,37.1309907,865.2474881,-0.07505815,-0.878546232,-101.2440945,-672.3185879,0.126656515,-0.999545537,83.03340631,388.6670603,-0.100833853,1.040529406
6,4,single,1.335388108,4.804601033,48.94262727,40.13395447,860.4677159,-0.060949686,-0.666772647,-104.3665823,-620.8457494,0.093608835,-0.903297146,84.6290147,495.3459387,-0.09926497,0.41412176
6,5,single,1.175250956,5.737143749,119.552181,37.01733812,902.3294856,-0.075951695,-0.959941504,-96.35441485,-629.7299676,0.090225458,-0.784097508,80.49390578,354.0178255,-0.090570709,0.627741808
6,6,single,1.440238519,6.108868354,153.3240662,40.0679463,971.9890848,-0.071706791,-0.909204042,-103.1663107,-626.0544272,0.10908014,-0.843535492,82.67929558,387.8673445,-0.105647524,0.294288779
6,1,consecutive,1.341628824,6.202665469,136.7694569,38.17435188,809.2519537,-0.072744965,-0.638040311,-102.2352515,-582.62452,0.116677267,-0.688531029,89.06032209,407.7312258,-0.116221182,0.461773221
6,2,consecutive,1.46455649,5.854192642,112.9244767,35.15849173,779.2180827,-0.077614034,-0.555802974,-94.28614301,-609.3826439,0.118455817,-0.745426308,86.49244429,434.6154166,-0.137894772,0.442052437
6,3,consecutive,1.48196491,5.109764421,107.2458867,33.74878216,784.8996943,-0.081432998,-0.637714237,-91.86236412,-608.7740636,0.119024616,-0.647466921,85.29373317,451.70884,-0.152434972,0.494872697
6,4,consecutive,1.619664619,4.29516246,101.1736261,32.09378334,860.2621176,-0.086320508,-0.733827872,-86.34391087,-603.9826182,0.119820182,-0.741927141,81.66047382,410.7046494,-0.161838928,0.5808468
6,5,consecutive,1.726724965,4.72368849,68.38442755,34.09576377,738.4951891,-0.09690624,-0.590655242,-84.60750575,-541.6764528,0.129458536,-0.866272924,76.50999632,408.6054172,-0.159501875,0.571912173
6,6,consecutive,1.521233649,5.128462773,75.65060159,34.28964159,785.1894277,-0.073300775,-0.59135973,-90.3793388,-601.9089805,0.122227532,-0.783245758,83.36096552,466.0759249,-0.155796398,0.5150351
7,1,single,2.257849098,8.073401347,346.1032456,19.89236048,1011.334954,-0.113496094,-1.01305189,-61.30208195,-506.5725724,0.117411492,-0.768237639,51.53274396,259.352313,-0.091346014,0.201122033
7,2,single,1.940212267,7.451802867,374.1091408,17.73730233,858.7611598,-0.148175154,-0.967366656,-56.63348969,-501.1268515,0.095250278,-0.616819751,44.96453138,250.016231,-0.052382135,0.481205361
7,3,single,1.998406311,11.92969199,523.1189407,15.23113537,836.0698859,-0.152230098,-0.910801992,-70.22710319,-537.8137571,0.137450212,-0.740183614,47.58216986,234.7123946,-0.025413639,0.334698377
7,4,single,1.822467701,9.612775475,443.276401,19.92356654,846.9904778,-0.136295713,-0.814110131,-77.08296469,-551.6490755,0.127235345,-0.74215514,54.84467437,224.7819698,-0.051443876,0.255278237
7,5,single,1.661952685,8.078797529,348.1932458,19.27859079,850.3578682,-0.121410475,-0.821024123,-68.06018777,-498.3565689,0.109711601,-0.559820668,52.54584634,231.0818122,-0.047175902,0.243708162
7,6,single,1.759540281,10.40307798,464.0641726,14.27776941,816.3483839,-0.126884384,-0.723363008,-80.64924499,-486.0712546,0.128742879,-0.818971229,53.34975984,290.4136907,-0.033505808,0.196550677
7,1,consecutive,1.511121538,8.704708989,333.4712279,17.47459201,705.4783297,-0.113351262,-0.591978628,-75.94288401,-500.9625823,0.116281769,-0.570128594,58.85419365,326.371146,-0.049777558,0.248281935
7,2,consecutive,1.439589897,9.258780041,370.5578578,19.50410424,771.9734588,-0.109253264,-0.569032873,-78.98639591,-513.7931252,0.112031387,-0.585112611,62.89162161,327.3126103,-0.047721607,0.352042409
7,3,consecutive,1.586946709,8.67988447,380.9070608,17.79264305,774.9369847,-0.121358267,-0.627569027,-78.70071043,-522.1392774,0.122421565,-0.626267892,63.60178632,328.1368347,-0.064143229,0.330751219
7,4,consecutive,1.461326614,9.052490217,383.5014912,17.7994601,760.6860562,-0.108442946,-0.471963972,-75.66676496,-572.6006954,0.120529903,-0.551667745,58.4094521,312.3043536,-0.047986071,0.235724504
7,5,consecutive,1.38655499,9.735056622,378.5293661,17.90159171,704.2861998,-0.100492721,-0.474930317,-79.44244288,-527.810837,0.121741653,-0.550006196,60.78091519,350.0367254,-0.056088979,0.256559035
